tconst	averageRating	numVotes
tt2253170	7.6	15
tt4912622	6.9	297
tt6405240	7.1	14
tt0759359	8.3	854
tt8221836	6.6	9
tt0010871	5.4	14
tt0768983	5.9	7
tt6538470	6.0	6
tt0759044	6.3	15
tt2304569	4.7	154
tt3128924	6.0	5
tt2117642	6.2	16
tt0190793	7.7	6
tt4525532	6.9	9
tt0235052	7.4	32
tt0060944	5.9	576
tt1256318	7.9	34
tt2018060	6.6	22
tt10322726	5.2	17
tt7033710	8.9	42
tt1808045	6.6	950
tt0018368	6.9	612
tt0179327	5.8	6
tt0028763	5.7	37
tt8047224	9.8	5
tt7951122	8.9	9
tt1313162	4.9	143
tt1754630	6.8	80
tt3020666	7.4	1300
tt1506431	7.6	83
tt0908423	5.8	262
tt0000005	6.1	1989
tt9106932	8.1	4355
tt0092117	7.2	5220
tt5489100	6.5	106
tt5539344	6.5	6
tt1914527	6.2	6
tt0395540	5.5	39
tt2363039	6.2	9
tt2009519	7.2	36
tt8608620	6.4	496
tt5512152	8.5	219
tt0565238	8.6	9
tt9367062	7.4	5
tt7273452	4.6	5
tt1505927	7.4	57
tt0036620	6.3	6
tt0936998	7.4	19
tt2728412	5.5	6
tt0824333	6.4	8
tt4383422	7.0	6
tt0598811	8.2	12
tt4509008	7.7	178
tt0504884	6.4	68
tt6320508	6.9	32
tt3599750	6.8	5
tt10681070	6.4	53
tt7281420	6.4	7
tt1884371	6.5	8
tt7147134	8.9	8
tt5022462	7.3	6
tt0096116	6.6	302
tt3663380	8.1	16
tt3302864	8.1	114
tt1874414	9.2	22
tt0271589	7.1	54
tt1241378	7.1	13
tt5746866	7.8	14
tt1038083	7.8	27
tt1974884	8.5	1436
tt4611212	8.1	75
tt0465875	7.7	28
tt2831660	8.2	12
tt0558398	7.9	31
tt0613943	7.0	49
tt0207479	5.5	94
tt2798510	5.9	18
tt0288011	7.1	10
tt5977176	7.2	5
tt1773386	5.1	7
tt9776040	7.2	5
tt0053306	7.4	328
tt0093599	6.8	106
tt0144743	5.4	49
tt0101570	4.6	5
tt0305771	8.2	44
tt1428065	7.9	10
tt2332370	7.8	9
tt0062630	5.5	22
tt2004467	8.0	217
tt1828124	6.2	456
tt0091097	4.9	264
tt0048863	8.0	157
tt6777762	7.2	6
tt0981140	7.2	13
tt10963790	8.6	28
tt3642956	8.2	159
tt0031199	6.3	243
tt0746219	8.8	10
tt2667800	6.8	10
tt4807334	8.2	3361
tt0230207	5.8	25
tt0725186	4.8	6
tt0196319	7.4	5
tt3495494	4.6	5
tt5360472	6.4	8
tt0272912	5.3	6
tt1823159	4.8	321
tt0780203	7.2	36
tt7388574	6.6	23
tt5199810	7.1	100
tt6340224	4.7	29
tt7910280	8.4	5
tt1754546	6.4	365
tt1142465	7.4	99
tt0437189	6.7	19
tt0083465	8.1	2330
tt0408650	6.1	17
tt1408331	6.0	9
tt5130348	5.8	93
tt0447746	7.8	37
tt6097806	8.0	5
tt6068832	8.2	2302
tt5180274	7.5	40
tt6843720	7.9	17
tt2781626	8.0	7
tt4374482	7.1	16
tt1568222	6.1	523
tt1946507	6.5	24
tt0638078	6.6	5
tt3174278	6.6	5
tt4165262	9.1	7
tt0922796	9.1	95
tt0796532	7.0	45
tt0322004	7.4	89
tt0430379	9.2	8
tt2969456	6.9	26
tt2961140	6.6	11
tt2308301	6.3	6
tt0262304	7.8	79
tt0109811	4.8	310
tt5893914	8.7	7
tt1789940	8.3	10
tt0710741	6.7	18
tt5770836	4.7	187
tt3268880	8.2	33
tt3307442	8.3	7
tt5535984	7.8	93
tt0035147	4.2	21
tt1425473	7.6	8
tt5072370	6.8	147
tt0199259	6.8	13
tt8115600	7.0	107
tt2676878	7.2	27
tt0056981	7.1	163
tt2200712	5.3	16
tt0163586	6.2	80
tt1003586	6.4	10
tt0290939	6.6	23
tt11204510	7.8	149
tt1852664	7.2	82
tt2357195	7.4	133
tt6829452	7.0	7
tt0592679	7.9	70
tt1213928	7.1	781
tt0847904	8.3	30
tt0823088	6.4	44
tt0772625	8.7	2221
tt1935101	7.2	6
tt1227014	7.8	59
tt0673289	8.1	117
tt0260312	6.7	12
tt5524956	5.7	6
tt0690458	7.6	34
tt1410089	4.6	11
tt1717094	7.6	183
tt1289444	4.7	250
tt0278810	7.5	246
tt7040256	6.8	8
tt4655810	9.2	109
tt0601349	9.0	162
tt7343334	7.2	139
tt0763724	9.1	35
tt0614204	6.9	11
tt3611264	8.7	229
tt7479540	6.4	30
tt0283691	4.7	7
tt0663257	7.3	6
tt1510274	5.7	1012
tt0939662	6.2	12
tt5930016	6.2	65
tt5925168	5.4	8
tt1284173	6.7	23
tt0560066	7.7	39
tt6841812	6.7	378
tt0596258	6.3	38
tt1488593	6.0	32
tt1618460	7.3	18
tt8144886	5.5	25
tt0415706	4.1	17
tt2083271	8.7	925
tt0424019	7.6	5
tt2581238	7.2	10
tt1570502	3.7	12
tt0066146	8.4	83
tt1485488	7.2	15
tt1601243	6.0	10
tt0458072	6.6	1971
tt6971406	6.9	12
tt0226505	5.7	6
tt3739208	8.9	15
tt5620782	8.5	129
tt0191360	6.8	19
tt0525092	7.9	10
tt0126953	5.9	43
tt7831158	9.6	11
tt2502518	6.4	237
tt0584186	7.4	297
tt0568637	7.2	26
tt2007569	7.3	51
tt5186736	5.4	17
tt0381182	5.8	6
tt8108190	8.9	64
tt0367322	7.2	12
tt0858290	7.2	45
tt0167249	5.5	154
tt1974068	6.6	53
tt1815803	6.6	14
tt1418090	8.0	105
tt2949002	9.7	66
tt1068284	6.0	2067
tt4262918	7.1	93
tt1151336	7.2	12
tt1990475	9.7	28
tt0523070	7.8	151
tt0415460	8.9	7
tt2852726	7.3	42
tt0027734	5.7	19
tt8428590	7.1	450
tt1069967	7.3	9
tt1753439	6.1	17
tt0099494	7.1	8
tt0005978	4.9	15
tt0450530	5.8	5
tt1954763	7.3	15
tt9400932	7.6	10
tt1043723	8.2	52
tt0863420	7.4	8
tt0561251	6.7	12
tt1348622	7.4	28
tt6953682	6.2	5
tt0017465	5.8	11
tt9266874	7.6	12
tt6229806	6.7	80
tt3383552	8.7	6
tt3526304	7.3	42
tt1465352	8.8	5
tt0723581	8.6	5
tt1416086	6.2	41
tt1270847	7.1	27
tt10405394	7.9	442
tt1534889	7.9	7
tt10243796	4.8	5
tt1706678	9.1	14
tt6664854	7.1	15
tt0028292	5.7	32
tt2018105	7.2	12
tt1348847	7.0	25
tt1056236	4.9	27
tt0303209	6.8	5
tt6964776	6.8	6
tt0580970	7.8	5
tt4726286	6.1	23
tt6689736	6.4	7
tt5533032	6.3	6
tt8431140	7.4	12
tt0632171	7.4	9
tt0649253	7.4	65
tt4536608	6.3	89
tt1480661	8.2	12
tt0418415	8.2	24
tt0302924	6.4	19
tt5678262	6.6	174
tt0038012	5.9	67
tt0116882	7.3	2538
tt3316310	4.9	8
tt0271790	7.2	12
tt1613636	7.6	38
tt10023398	6.5	33
tt0673373	8.4	183
tt6596772	8.2	5
tt0290366	7.3	87
tt0017321	4.6	22
tt7819272	6.7	11
tt1041329	6.3	14
tt1183184	6.9	19
tt0810716	7.0	112
tt9122640	8.6	320
tt1340417	7.2	13
tt0144620	4.7	30
tt2372381	6.5	11
tt11469086	8.1	7
tt0748199	6.8	6
tt2413604	8.2	144
tt0486161	8.0	6
tt3711776	7.0	104
tt0793103	5.3	6
tt0574106	8.2	36
tt0666470	7.6	10
tt2066141	3.2	405
tt0509681	8.3	6
tt1516154	6.6	7
tt1361237	6.9	7
tt3195056	6.3	131
tt3701876	8.0	9
tt0487070	7.8	6
tt7565796	7.4	116
tt0036911	5.9	19
tt0934967	4.7	19
tt6567012	6.1	424
tt0038930	6.5	14
tt0184757	6.1	11
tt0097550	5.6	946
tt0331226	8.3	41
tt0911651	6.6	8
tt4758962	10.0	5
tt0865316	5.6	5
tt0257789	6.1	31
tt0495890	6.2	5
tt4266764	8.4	195
tt1617302	6.6	101
tt10354832	6.9	7
tt1930748	7.4	16
tt1478303	6.0	24
tt2979638	6.5	249
tt2175509	6.6	84
tt3332360	7.8	163
tt0468962	6.8	9
tt2646050	8.5	29
tt1238558	7.6	80
tt2639072	6.2	31
tt2846420	6.0	77
tt1710344	8.4	5
tt3918230	8.0	6
tt3510386	7.8	8
tt1432394	6.7	7
tt0708956	7.1	1062
tt2710694	7.8	662
tt5113728	6.4	5
tt6164874	3.8	10
tt0218837	7.1	125
tt7672002	6.8	8
tt0302573	5.2	5
tt0448277	5.4	117
tt0002132	5.8	6
tt3280604	6.9	12
tt9207660	6.8	12
tt1285823	6.9	15
tt0843350	6.6	8
tt5451792	5.5	6
tt1439606	6.1	11
tt1109411	6.0	6
tt2122376	5.4	5
tt5824422	5.8	5
tt1594562	5.4	31813
tt9864132	9.3	75
tt3220496	5.9	8
tt0687962	6.6	18
tt1340669	9.0	5
tt8239710	5.8	5
tt0748478	6.0	10
tt0306557	5.3	6
tt0485555	5.6	26
tt1779356	6.0	5
tt0090737	4.6	14
tt1553753	3.7	6
tt6445410	8.1	1225
tt0229340	7.3	4769
tt5771364	8.1	305
tt0482855	7.6	4127
tt0087818	6.6	812
tt5052972	5.6	216
tt1911161	9.4	16
tt1153700	6.1	281
tt1691330	7.6	296
tt1280507	5.1	83
tt0724022	8.3	32
tt0186368	8.4	14
tt1504691	7.6	1113
tt7313334	8.4	5
tt0373121	7.0	82
tt4170926	6.7	39
tt1333016	6.8	13
tt1402421	8.9	71
tt0103919	6.6	62712
tt0831935	5.2	102
tt0355670	5.4	5
tt1662626	7.9	21
tt1292573	7.9	8
tt2079113	8.2	10
tt0062438	6.0	93
tt1217303	6.6	5
tt6182898	9.6	33
tt4755650	8.3	38
tt8499198	6.4	51
tt0739925	7.9	60
tt2250665	8.3	23
tt0142646	7.6	8
tt1236788	4.7	7
tt0166916	4.1	32
tt0269459	6.1	10
tt0995837	9.2	2614
tt6398496	5.7	252
tt8103174	5.7	11
tt0067904	6.6	41
tt1303244	6.9	8
tt0570758	7.6	30
tt1116530	7.3	7
tt0203885	5.6	22
tt0808874	7.9	22
tt2189276	7.0	103
tt0543485	8.0	17
tt5253378	7.1	35
tt2407448	6.4	10
tt0881798	7.8	13
tt0300482	4.5	285
tt1270799	6.2	205
tt3139130	7.4	7
tt2964476	7.3	149
tt2283212	6.4	17
tt1004156	7.9	8
tt1408061	3.6	103
tt0834089	3.9	8
tt0558404	7.0	32
tt1698176	7.3	7
tt0680600	7.5	13
tt0343163	5.9	7
tt1107365	5.6	20735
tt0138545	6.8	754
tt0113579	6.3	11
tt1957574	8.7	15
tt2032478	7.0	6
tt5917716	5.5	11
tt7641960	7.4	85
tt0047411	6.9	913
tt3995516	6.4	8
tt2462600	9.0	81
tt0118643	5.8	6785
tt2395754	10.0	5
tt11198516	6.9	14
tt6200604	5.9	406
tt2238050	6.4	26004
tt5885016	5.7	27
tt5124786	6.4	61
tt0526937	5.6	10
tt2404385	6.2	214
tt4304324	7.2	17
tt0519551	7.9	181
tt6539412	8.2	295
tt9371616	6.0	5
tt0754154	6.5	6
tt4406252	4.5	8
tt0326978	6.4	7
tt8894772	6.1	9
tt6837174	8.3	30
tt0568745	8.2	5
tt3973022	5.8	5
tt0360887	6.7	101
tt0081308	5.2	5
tt1659302	6.8	6
tt10660658	8.4	11
tt0714218	7.2	5
tt4729682	7.2	25
tt6212268	7.6	11
tt4083830	8.0	6
tt5345424	8.8	24
tt1239083	4.0	125
tt0982295	7.0	15
tt0158681	8.8	269
tt0606125	8.8	41
tt0144617	6.9	31
tt2414738	7.1	16
tt0081689	6.3	192
tt7713204	5.5	97
tt0032822	8.5	11
tt3868094	7.2	5
tt2674226	7.0	5
tt5859144	4.7	12
tt5016750	8.3	18
tt5203770	7.8	8
tt4269686	9.0	62
tt0294074	5.3	18
tt0496508	6.8	5
tt3848522	7.5	372
tt2884286	6.8	3623
tt0118346	6.3	774
tt1066958	7.5	22
tt4294238	5.5	34
tt5333886	6.9	7
tt0255797	5.0	108
tt1752041	4.2	28
tt0247619	6.3	19
tt0804413	6.4	25
tt5454450	4.6	8
tt0613559	7.5	29
tt0038756	6.9	36
tt6467556	8.8	6
tt10110800	6.1	8
tt0101378	4.7	37
tt4836782	8.2	20
tt1589231	7.1	8
tt1347416	6.6	5
tt4649108	7.2	951
tt0417602	8.2	5
tt5084070	9.0	6
tt3767960	7.8	6
tt1724441	6.3	11
tt0051455	5.5	14
tt0262220	7.6	19
tt5104182	8.0	7
tt1713830	6.6	7
tt4490060	9.0	7
tt0021485	6.5	15
tt0317405	5.4	51
tt0810740	5.8	72
tt0195614	4.1	78
tt0103787	7.0	598
tt0827879	6.5	56
tt0113084	6.3	20
tt7706832	9.2	8
tt10449080	7.6	16
tt0598070	7.1	37
tt0656300	8.3	41
tt2040290	4.7	7
tt1033877	5.7	7
tt1099925	6.6	137
tt0556259	8.2	9
tt0349088	6.0	8
tt1770092	8.9	11
tt1791530	7.8	112
tt6231750	8.1	29
tt8386446	5.6	41
tt8741664	7.7	6
tt0402314	7.4	21
tt0691436	7.9	15
tt1871048	8.0	5
tt8092482	8.2	104
tt0741698	6.8	52
tt0720422	7.8	5
tt0270794	7.1	7
tt9753246	7.6	11
tt0778574	4.8	6
tt4085066	6.8	77
tt10410086	7.9	34
tt1865414	7.8	10
tt1442237	5.2	18
tt6993450	6.6	16
tt1002923	7.0	11
tt3529046	6.6	23
tt1956545	4.8	17
tt2336858	5.0	131
tt0102635	4.4	26
tt5710884	5.4	22
tt2201063	5.9	763
tt0062228	7.9	2886
tt0456803	6.4	145
tt2220977	6.9	12
tt5974626	4.2	523
tt7468272	6.5	16
tt0098615	6.3	432
tt0289235	6.6	11
tt0023594	6.4	727
tt0145955	6.8	304
tt1028558	5.7	254
tt0199724	6.3	174
tt0114617	7.8	17
tt2112173	5.8	10
tt0337784	5.2	574
tt0966626	7.5	6
tt4214756	8.1	14
tt6052212	8.9	9
tt5725938	6.2	5
tt1488983	8.1	3060
tt4926986	7.9	27
tt0148442	6.1	37
tt0789377	7.9	248
tt9881910	9.3	23
tt1153811	7.8	11
tt4364030	6.6	19
tt0873401	6.7	74
tt4601708	4.5	6
tt0301148	5.3	15
tt2098772	6.4	14
tt4859582	8.7	798
tt0043937	7.2	207
tt2460980	7.7	30
tt0017432	6.1	38
tt0363971	2.7	101
tt0436232	5.8	12
tt0156617	7.6	11
tt1460417	7.5	12
tt0064526	5.7	360
tt0015716	6.9	8
tt5852682	8.3	38
tt0243575	5.7	2199
tt1108691	7.8	13
tt0544490	8.2	30
tt2365811	8.0	116
tt1786127	7.2	44
tt0344273	7.1	3563
tt0360158	7.7	17
tt0580286	7.7	99
tt3253076	5.8	19
tt0709148	7.8	613
tt4286432	4.8	350
tt0111134	6.2	125
tt6448950	4.9	29
tt0494630	5.2	75
tt4667558	5.8	8
tt0613931	7.5	78
tt8555310	8.4	5
tt6491412	8.1	40
tt0025379	4.8	11
tt1712429	7.0	104
tt7313412	5.7	7
tt6581166	7.6	25
tt0457586	6.0	19
tt2629802	7.0	13
tt7606170	7.2	17
tt10796222	10.0	6
tt0056651	6.0	165
tt0677441	7.9	42
tt7704084	9.0	9
tt0437099	8.1	10
tt0326618	5.6	46
tt7385880	6.1	15
tt0116963	8.6	8
tt0030905	6.6	26
tt6890772	7.0	130
tt3859286	7.8	78
tt9078060	5.5	489
tt1373342	7.2	5
tt1521590	7.6	9
tt7259520	7.5	17
tt0575402	8.8	60
tt2653652	8.6	5
tt7172208	6.7	13
tt0067502	5.7	39
tt6964914	5.6	5
tt1467266	7.0	228
tt0638438	7.7	295
tt0368243	5.0	6
tt6268176	5.9	10
tt0413309	7.2	9
tt4893674	8.4	13
tt0147359	6.4	5
tt5919396	8.8	6
tt1471865	7.2	20
tt0228014	6.0	144
tt0436385	5.7	207
tt0505961	6.8	55
tt9135762	8.5	11
tt0276863	6.8	622
tt4177184	8.9	8
tt5012394	7.1	7756
tt5281170	8.7	29
tt0831485	6.1	7
tt3258110	7.8	6
tt0470996	7.3	6
tt0631556	8.6	5
tt5174280	9.2	7274
tt0120179	3.9	71513
tt0027251	6.9	8
tt0132032	6.0	184
tt0563000	9.1	6071
tt0219968	7.0	33
tt1358285	7.1	17
tt0883775	8.2	16
tt0480263	5.9	7
tt0233354	2.6	26
tt6867606	7.0	13
tt0040667	7.2	64
tt0876836	4.7	6
tt8561346	7.2	11
tt10556354	7.8	5
tt4590794	8.8	6
tt10022870	9.5	6
tt0052892	5.5	49
tt5438328	8.9	8
tt2652308	6.6	5
tt1780292	7.5	22
tt0112268	4.4	8
tt0367082	6.9	6342
tt0882755	3.5	796
tt2137139	8.6	12
tt0260867	6.8	9
tt3616808	7.5	11
tt1023524	6.5	27
tt1312757	8.0	7
tt1576433	5.9	119
tt1135004	8.1	64
tt7221990	7.3	7
tt0682862	8.4	8
tt6128676	6.4	5
tt2009333	5.0	7
tt2106491	7.2	13
tt1736039	8.2	176
tt0094466	6.4	2528
tt1354547	4.1	40
tt0703649	7.5	19
tt10573418	6.2	49
tt0124637	5.6	23
tt6087984	7.3	158
tt0522794	6.4	223
tt2317448	7.5	8
tt2535308	7.8	38
tt0222902	7.0	20
tt4309328	8.0	9
tt0666596	6.3	10
tt0046199	4.9	59
tt1022093	8.1	53
tt8008758	8.6	20
tt5473764	8.7	45
tt6701154	6.5	6
tt7914516	8.2	50
tt0334763	6.3	15
tt2016728	8.2	141
tt0127499	3.9	107
tt0215837	3.8	194
tt0442706	7.4	15
tt2766860	6.6	5
tt5360514	7.4	8
tt5345298	4.9	2493
tt0396710	4.8	20
tt2264585	8.9	21
tt0086801	7.7	6
tt0498986	7.4	24
tt3349460	6.4	362
tt8611086	7.0	8
tt0811295	7.9	261
tt6186354	9.8	5
tt2035226	5.8	34
tt0084218	7.4	1800
tt1097360	6.8	5
tt1990817	6.0	6
tt2325011	7.7	38
tt0577709	7.0	38
tt0098390	7.0	189
tt1485827	8.0	5
tt0755522	8.9	21
tt1957595	8.4	31
tt6824334	7.2	39
tt0761432	7.5	66
tt0381524	5.2	398
tt1560959	6.8	48
tt6886110	7.4	85
tt8110806	8.2	16
tt9364278	7.3	7
tt0732791	8.5	30
tt1512755	8.2	6
tt1252289	5.3	146
tt0252029	6.8	17
tt2918678	6.4	10
tt1169198	6.8	47
tt3025052	7.7	6
tt0056918	5.8	104
tt0601688	7.7	43
tt8691846	8.5	37
tt0134279	6.9	58
tt0466622	7.3	257
tt0112133	7.1	522
tt6010920	7.4	7724
tt1929449	6.8	344
tt1980284	7.6	76
tt10917356	6.0	8
tt1786442	4.5	10
tt0347027	6.5	99
tt0141932	5.2	35
tt1867358	7.3	183
tt5582712	8.1	150
tt6754188	6.2	5
tt1588331	6.1	17
tt0587657	8.5	69
tt6101016	8.5	42
tt0507035	8.0	5
tt0139190	7.1	14
tt0704384	6.5	11
tt1492046	6.8	8
tt0235583	5.7	9
tt0837806	5.2	291
tt0361508	6.1	16
tt2898716	8.5	43
tt4136870	7.9	61
tt0732902	9.1	442
tt0716267	7.3	6
tt0850052	6.8	21
tt1352633	7.6	12
tt7587078	6.9	9
tt0654548	7.2	36
tt0338135	7.6	27383
tt1361543	5.0	24
tt0068864	6.5	86
tt0291362	7.1	31
tt2806682	6.1	22
tt0040712	7.7	899
tt1628279	8.4	1170
tt5114154	6.3	2642
tt0831761	7.5	10
tt0215078	7.2	13
tt0053036	6.9	58
tt0323333	4.8	5
tt0596930	7.7	14
tt0556499	7.5	8
tt1842803	6.3	7
tt0283952	6.4	1217
tt0464975	7.2	38
tt3151394	7.5	42
tt0306071	6.7	212
tt0534836	7.2	322
tt0211817	6.6	18
tt0043370	5.8	197
tt5915382	5.6	7
tt0720500	7.7	58
tt0268103	4.1	129
tt4935896	8.8	17
tt0043268	7.2	23
tt8591610	9.4	11
tt1558925	7.9	14
tt0500309	7.9	103
tt6482766	8.3	7
tt2284754	5.3	135
tt0343709	5.7	7
tt1473650	6.6	14
tt2352203	6.2	5
tt1660025	7.1	11
tt4346084	6.1	10
tt1442576	4.3	2118
tt5436684	7.2	9
tt0684905	7.9	52
tt0134075	6.4	17
tt0884651	6.5	36
tt3955550	8.0	6
tt7266798	6.4	47
tt0522500	6.4	38
tt0347177	5.7	6
tt0388703	6.4	65
tt10477670	4.0	7
tt7087722	9.6	11
tt2044046	7.1	17
tt2620238	6.2	51
tt1057235	7.7	241
tt0494321	8.1	8
tt0284714	7.4	1495
tt0342179	7.1	15
tt0306683	8.8	19
tt0849935	8.3	793
tt7694028	7.7	6
tt0997157	6.8	730
tt2259545	7.6	24
tt0106652	7.6	18
tt0556919	8.6	34
tt1463783	9.1	19
tt0587552	8.2	106
tt0443498	6.1	7
tt0984632	6.9	10
tt0378458	4.4	149
tt0057170	6.7	23
tt10114826	9.2	48
tt2148836	6.5	11
tt0288371	5.1	165
tt1451714	7.1	19
tt5647440	6.5	11
tt0251753	7.6	16
tt1019411	7.8	11
tt0483701	3.0	116
tt1056062	5.8	62
tt4170638	3.2	37
tt2149967	6.0	5
tt7282590	8.1	227
tt0577112	7.1	66
tt1526858	7.7	23
tt0497138	5.8	75
tt6079296	9.4	13
tt0293915	6.9	15
tt0517598	8.3	14
tt7393758	5.6	27
tt2315090	8.5	1379
tt2098796	7.6	9
tt1232060	3.9	16
tt5056716	4.3	9
tt0655187	7.6	16
tt6536046	8.5	8
tt1417097	6.0	265
tt2470916	8.2	5
tt0823682	6.9	10
tt4833686	8.1	11
tt0807647	6.2	5
tt0512423	6.5	93
tt1562678	7.7	6
tt0011123	5.6	73
tt4280462	8.2	5
tt0036458	5.9	8
tt1719995	8.9	9
tt6102372	6.7	31
tt4017764	9.5	29
tt2282981	8.2	5
tt5205036	6.6	16
tt4009520	8.7	295
tt11133170	9.4	8
tt9437526	8.0	8
tt9614772	6.8	97
tt1329368	6.8	45
tt7194618	7.1	191
tt11691932	7.6	8
tt4806434	8.0	418
tt1091090	8.1	83
tt2715704	8.8	19
tt0638789	7.6	272
tt0911630	6.0	5
tt1483772	8.5	11
tt0373535	2.2	14
tt8846412	5.9	7
tt1782479	6.2	26
tt1576607	8.3	1339
tt1805531	8.3	7
tt1911647	7.0	8
tt0102998	6.3	77
tt3717836	7.1	300
tt0311828	7.7	7
tt0368651	6.1	7
tt1592810	7.2	6
tt6594930	7.9	8
tt1577789	7.3	46
tt0308507	4.1	143
tt0678749	7.9	7
tt7133298	8.3	6
tt0357092	7.3	23
tt1531238	7.7	19
tt4190240	5.6	7
tt0382778	6.1	34
tt1372709	7.4	13
tt10621382	9.3	6
tt1336703	7.5	26
tt0518480	7.8	15
tt0684977	7.9	9
tt3197174	6.6	23
tt3157202	8.9	7
tt0879047	6.9	7
tt2078714	5.4	10
tt0005054	6.5	20
tt0834707	6.7	6
tt0074237	3.6	96
tt4773134	9.1	765
tt3757718	8.0	185
tt0139283	6.2	5
tt0639686	7.9	173
tt0179504	7.0	22
tt9878064	7.9	9
tt0105557	7.8	67
tt0628145	7.4	7
tt6671232	7.2	9
tt4833764	6.9	11
tt5933562	7.8	36
tt7221072	3.6	241
tt0947750	8.5	6
tt1262888	8.2	6
tt0794999	7.2	40
tt11358908	8.0	21
tt1089848	6.3	13
tt0094655	3.9	123
tt4145258	8.1	9
tt1950482	5.4	7
tt0698885	7.2	27
tt0756557	8.2	6
tt5870910	7.2	32
tt0231161	5.1	8
tt3483752	7.0	29
tt1102307	5.0	45
tt0896534	5.6	17943
tt1635962	8.3	1484
tt0526076	7.1	50
tt5860896	7.4	9
tt0106262	3.7	1568
tt0440555	3.6	7
tt0465857	8.0	23
tt9175110	7.5	11
tt5701272	9.6	10
tt0929723	7.6	8
tt9668742	7.7	6
tt1806407	6.8	19
tt1957553	7.4	7
tt2978828	7.4	28
tt0049316	7.3	341
tt0315476	5.4	19
tt8076036	8.9	7
tt0674117	8.2	23
tt0457565	7.9	7
tt4961012	2.3	29
tt6318864	7.5	6
tt2074865	6.1	7
tt6538458	8.1	155
tt0745991	7.2	6
tt0391337	4.7	12
tt1631627	8.2	30
tt0288347	6.4	22
tt0384947	7.7	7
tt6231792	6.1	77
tt0386108	5.0	300
tt7391442	6.7	19
tt0514184	7.7	24
tt1830560	7.5	35
tt2260619	1.0	28
tt0532775	7.7	76
tt0318584	6.6	45
tt6626082	7.3	461
tt0177443	6.7	1907
tt0852989	5.7	57
tt1168687	9.3	15
tt0745321	7.7	11
tt0271366	5.4	156
tt2722906	5.6	12
tt2519686	8.4	192
tt0455665	4.9	22
tt1584241	8.1	19
tt3525382	7.4	23
tt0587140	8.9	17
tt4616182	7.1	58
tt4017136	8.2	122
tt0064039	6.6	27
tt6186650	6.4	42
tt1154209	4.9	8
tt0972655	8.0	5
tt0774271	7.5	8
tt0444613	5.2	5
tt2273227	8.3	73
tt0325945	5.9	8
tt4863784	6.4	887
tt8761322	6.0	9
tt5699822	7.6	395
tt0649345	7.0	70
tt4457956	6.8	6
tt1764262	7.8	18
tt6030338	8.0	163
tt2363770	7.1	11
tt3616846	8.4	35
tt5476814	7.6	8
tt0674878	8.1	57
tt2354263	4.8	37
tt0649207	7.4	196
tt0552616	6.2	12
tt0858478	7.0	9
tt1945066	7.8	5
tt2088232	8.2	31
tt1398220	8.6	5
tt2582530	5.9	9
tt0584416	7.5	6
tt9657722	8.0	11
tt0888013	7.8	365
tt4693330	9.1	20
tt0115255	7.3	57
tt0872401	6.7	9
tt8609510	7.2	40
tt3470038	4.5	12
tt2169553	7.2	33
tt5783528	9.0	8
tt8216828	7.2	8
tt1623910	8.0	84
tt1331473	8.1	35
tt0002656	5.8	17
tt4688464	7.9	70
tt9063038	7.2	19
tt4695982	7.4	24
tt1966096	8.0	7
tt0576943	7.4	1349
tt0271603	6.2	13
tt0170425	5.7	22
tt0977206	7.7	11
tt0720364	6.9	8
tt0311080	8.5	10
tt0371689	8.3	6
tt0262741	6.6	23
tt5877836	5.1	18
tt7238684	6.9	12
tt1093054	7.8	8
tt3296776	5.6	5
tt0091462	4.3	565
tt0187693	5.2	93
tt1588504	8.1	427
tt7189454	7.5	14
tt3161236	2.3	493
tt5092652	8.4	18
tt0712948	7.2	109
tt6991598	6.4	14
tt4242742	7.0	5
tt7949432	5.3	11
tt0058099	7.3	50
tt0066031	7.1	741
tt0662182	7.6	7
tt0425167	5.9	15
tt0358282	6.1	7
tt7759994	7.5	166
tt10745452	7.6	9
tt1408108	6.4	23
tt0804214	8.3	10
tt1302556	5.2	5
tt0500908	6.2	24
tt0495664	4.1	60
tt0581884	7.2	17
tt5808536	6.5	40
tt0082798	5.3	16
tt0695131	8.4	8
tt5487764	6.8	593
tt2404450	6.3	6
tt5744102	5.0	268
tt0514504	7.7	100
tt4702072	7.1	48
tt2128540	7.1	136
tt1631701	4.6	5
tt0283735	7.7	86
tt0565705	7.4	28
tt0673315	8.4	138
tt0620329	7.5	203
tt0614359	8.4	7
tt7904216	8.8	14
tt0852442	7.4	33
tt6988094	5.7	6
tt1994665	7.7	590
tt9088400	7.6	5
tt2007934	8.7	6
tt5084264	7.2	88
tt5141444	8.4	265
tt4267768	6.8	16
tt3483328	8.2	12
tt0056227	6.5	193
tt0750295	8.2	151
tt5902856	7.6	12
tt0494380	6.5	8
tt9094814	4.4	5
tt1327630	7.6	14
tt3641164	5.8	13
tt1635952	8.2	1465
tt1813858	5.9	10
tt1861900	6.2	5
tt1636495	7.8	8
tt10516354	7.6	12
tt3828160	5.0	57
tt2145772	7.8	29
tt2094628	5.4	7
tt5933672	8.0	5
tt2168308	7.3	20
tt1010434	6.4	159
tt0744589	7.1	10
tt6236906	8.0	20
tt0036076	6.8	11
tt0248104	8.9	9
tt0784819	6.8	56
tt0057697	7.5	2788
tt2345713	9.1	36
tt0568132	8.2	333
tt1018054	7.8	6
tt0485656	6.9	85
